1361,10395,0.525
1364,10395,0.214
1443,10395,0.448
1444,10395,0.345
1475,10395,0.465
1513,10395,0.517
1523,10395,0.476
1553,10395,0.544
1573,10395,0.14
1574,10395,1
1576,10395,0.472
1586,10395,0.582
1588,10395,0.444
1602,10395,0.768
1608,10395,0.53
1616,10395,0.546
1632,10395,0.598
1660,10395,0.575
1688,10395,0.361
1716,10395,1
1721,10395,0.63
1736,10395,0.432
1738,10395,0.546
1747,10395,0.709
1768,10395,0.439
1809,10395,0.357
1834,10395,0.453
1863,10395,0.544
1869,10395,0.544
1880,10395,1
1901,10395,0.433
1902,10395,0.134
1909,10395,0.484
1940,10395,0.108
1953,10395,0.214
1959,10395,1
1965,10395,0.491
1994,10395,0.555
2039,10395,0.53
2072,10395,1
2074,10395,1
2105,10395,0.613
2107,10395,1
2111,10395,1
2131,10395,0.55
2138,10395,0.513
2170,10395,0.45
2174,10395,0.63
2176,10395,0.499
2179,10395,0.377
2199,10395,0.582
2205,10395,0.513
2215,10395,1
2266,10395,0.412
2274,10395,0.519
2305,10395,0.544
2332,10395,0.642
2333,10395,1
2369,10395,0.214
2377,10395,1
2436,10395,0.606
2461,10395,0.582
2508,10395,0.502
2544,10395,0.453
2570,10395,0.534
2598,10395,0.503
2619,10395,0.484
2628,10395,0.459
2663,10395,0.162
2721,10395,0.527
2784,10395,0.52
2788,10395,0.582
2800,10395,0.228
2824,10395,0.051
2835,10395,0.553
2840,10395,0.448
2843,10395,0.474
2855,10395,0.473
2863,10395,0.481
2894,10395,0.228
2899,10395,0.544
2920,10395,0.133
2985,10395,0.269
2997,10395,0.522
3000,10395,0.444
3001,10395,0.454
3059,10395,0.455
3075,10395,0.454
3088,10395,0.69
3152,10395,1
3162,10395,0.451
3203,10395,0.47
3205,10395,1
3223,10395,0.407
3231,10395,0.455
3240,10395,0.507
3244,10395,0.209
3249,10395,1
3251,10395,0.492
3252,10395,1
3254,10395,0.502
3255,10395,0.419
3266,10395,0.491
3274,10395,0.239
3276,10395,0.5
3305,10395,0.267
3309,10395,0.652
3335,10395,0.629
3349,10395,0.497
3383,10395,0.69
3397,10395,0.492
3400,10395,0.488
3422,10395,0.539
3429,10395,0.634
3432,10395,0.506
3493,10395,0.488
3515,10395,0.506
3520,10395,0.367
3547,10395,0.452
3552,10395,0.488
3585,10395,0.262
3621,10395,0.202
3652,10395,0.565
3653,10395,0.521
3660,10395,0.495
3666,10395,0.556
3685,10395,0.412
3721,10395,0.611
3733,10395,0.597
3779,10395,0.604
3803,10395,0.214
3838,10395,0.355
3840,10395,0.544
3856,10395,0.486
3896,10395,0.429
3933,10395,0.051
3962,10395,0.556
3972,10395,0.521
3995,10395,0.608
4002,10395,0.493
4021,10395,0.53
4074,10395,0.946
4090,10395,0.565
4144,10395,0.594
4176,10395,0.425
4178,10395,1
4193,10395,0.509
4308,10395,0.527
4336,10395,0.519
4350,10395,0.367
4436,10395,0.131
4440,10395,0.544
4465,10395,0.574
4523,10395,0.543
4528,10395,0.229
4536,10395,0.538
4578,10395,0.489
4581,10395,0.292
4597,10395,0.544
4607,10395,0.181
4628,10395,0.553
4629,10395,0.592
4642,10395,0.477
4680,10395,0.214
4691,10395,0.379
4699,10395,0.434
4704,10395,0.588
4716,10395,0.781
4821,10395,0.214
4838,10395,0.567
4864,10395,0.143
4891,10395,0.442
4895,10395,0.105
5092,10395,0.497
5116,10395,0.528
5152,10395,0.477
5177,10395,0.53
5199,10395,0.524
5204,10395,0.436
5312,10395,1
5324,10395,0.549
5329,10395,0.45
5356,10395,0.492
5365,10395,0.979
5408,10395,0.595
5434,10395,0.228
5439,10395,0.14
5447,10395,0.14
5466,10395,1
5507,10395,0.817
5513,10395,0.568
5514,10395,0.477
5632,10395,0.261
5636,10395,0.477
5649,10395,0.495
5744,10395,0.523
5825,10395,0.533
5832,10395,0.397
5857,10395,0.552
5906,10395,0.383
5918,10395,0.455
5919,10395,0.472
5920,10395,0.14
5934,10395,0.249
5936,10395,0.603
5940,10395,1
5956,10395,0.665
5993,10395,1
6005,10395,0.506
6014,10395,0.486
6049,10395,0.34
6053,10395,0.255
6058,10395,0.355
6059,10395,0.636
6067,10395,0.485
6070,10395,0.262
6082,10395,0.243
6083,10395,1
6127,10395,0.45
6158,10395,0.708
6214,10395,0.486
6251,10395,0.582
6266,10395,0.565
6278,10395,0.214
6282,10395,0.517
6283,10395,0.544
6288,10395,0.544
6291,10395,0.495
6295,10395,0.503
6322,10395,0.359
6350,10395,0.525
6380,10395,0.815
6389,10395,0.602
6391,10395,0.408
6434,10395,0.478
6438,10395,0.504
6454,10395,0.215
6458,10395,0.454
6493,10395,1
6577,10395,1
6585,10395,0.143
6634,10395,0.175
6661,10395,0.503
6675,10395,0.214
6718,10395,0.229
6842,10395,0.11
6856,10395,0.167
6892,10395,0.222
6898,10395,0.503
6915,10395,0.264
6924,10395,0.477
6927,10395,1
6944,10395,0.501
6971,10395,0.554
6984,10395,0.367
6990,10395,0.523
7001,10395,0.188
7004,10395,1
7048,10395,0.55
7065,10395,0.523
7082,10395,0.28
7093,10395,0.412
7094,10395,0.519
7095,10395,0.472
7098,10395,0.472
7186,10395,0.46
7221,10395,0.503
7234,10395,0.459
7288,10395,0.517
7344,10395,0.614
7354,10395,0.143
7356,10395,0.54
7392,10395,0.573
7434,10395,0.74
7552,10395,0.39
7557,10395,0.128
7571,10395,0.134
7591,10395,0.526
7604,10395,0.46
7609,10395,0.445
7688,10395,0.115
7746,10395,0.508
7749,10395,0.458
7750,10395,0.468
7778,10395,0.52
7779,10395,0.466
7783,10395,0.456
7801,10395,0.525
7822,10395,0.532
7831,10395,0.578
7865,10395,0.158
7898,10395,1
7909,10395,0.648
7919,10395,0.158
7928,10395,0.466
7953,10395,0.128
7991,10395,0.355
7996,10395,0.815
8048,10395,0.322
8067,10395,0.54
8072,10395,0.536
8118,10395,0.268
8129,10395,0.495
8135,10395,0.171
8185,10395,0.498
8196,10395,1
8225,10395,0.504
8240,10395,0.209
8276,10395,0.536
8284,10395,0.545
8307,10395,0.637
8319,10395,0.529
8324,10395,0.544
8347,10395,0.553
8427,10395,0.228
8461,10395,1
8481,10395,0.522
8500,10395,0.537
8515,10395,0.365
8517,10395,0.076
8534,10395,0.531
8569,10395,0.141
8707,10395,0.121
8728,10395,0.596
8737,10395,0.492
8768,10395,0.526
8812,10395,0.132
8813,10395,1
8814,10395,0.152
8833,10395,0.544
8881,10395,0.619
8889,10395,1
8932,10395,0.548
8941,10395,0.369
9101,10395,0.483
9139,10395,0.492
9144,10395,0.373
9178,10395,1
9191,10395,0.269
9210,10395,0.513
9215,10395,0.512
9263,10395,0.51
9286,10395,0.062
9307,10395,0.536
9315,10395,0.203
9404,10395,0.545
9410,10395,0.062
9411,10395,0.062
9461,10395,0.606
9481,10395,0.555
9498,10395,0.415
9512,10395,0.105
9518,10395,1
9542,10395,1
9545,10395,0.553
9613,10395,0.548
9627,10395,0.357
9645,10395,0.525
9646,10395,0.597
9647,10395,0.559
9648,10395,0.522
9649,10395,0.522
9664,10395,0.106
9683,10395,0.261
9707,10395,0.531
9713,10395,0.486
9740,10395,0.444
9770,10395,0.635
9780,10395,1
9804,10395,0.572
9836,10395,1
9849,10395,0.429
9857,10395,0.614
9884,10395,0.479
9893,10395,0.367
9937,10395,0.536
9938,10395,0.535
9940,10395,0.61
9947,10395,0.367
9981,10395,0.554
10027,10395,0.513
10039,10395,0.537
10045,10395,0.261
10051,10395,0.568
10057,10395,0.47
10117,10395,0.544
10133,10395,0.552
10193,10395,0.521
10197,10395,0.473
10204,10395,0.5
10261,10395,1
10283,10395,0.466
10305,10395,0.41
10355,10395,0.52
10367,10395,0.544
3878,10411,1
8768,10414,0.537
333,10431,0.532
2511,10431,1
4622,10431,1
4701,10431,0.719
5001,10431,0.466
10395,10431,0.485
8768,10432,0.563
6039,10468,0.552
3249,10488,1
2839,10494,0.321
1562,10502,1
1647,10502,0.346
1671,10502,0.502
2891,10502,0.414
4681,10502,0.52
5375,10502,0.348
5679,10502,0.404
6603,10502,0.523
7993,10502,0.53
7994,10502,0.491
700,10503,0.882
6458,10503,0.692
4698,10504,0.933
7569,10504,0.782
10307,10504,0.621
8112,10511,0.883
9981,10511,0.627
5001,10513,0.477
10395,10513,0.477
2685,10520,1
700,10524,1
1375,10524,1
3779,10524,1
5417,10524,0.214
8768,10551,0.33
683,10562,1
9712,10562,1
8768,10566,0.653
5939,10578,0.582
8768,10578,0.483
1038,10585,0.611
2891,10585,0.433
2992,10585,0.68
2997,10585,0.642
3028,10585,0.56
6603,10585,0.609
7706,10585,0.374
144,10587,0.632
197,10587,0.522
713,10587,0.731
960,10587,0.59
1919,10587,0.464
2072,10587,1
2721,10587,0.506
3225,10587,0.622
3272,10587,0.55
3833,10587,0.603
4488,10587,0.693
5001,10587,0.489
6408,10587,0.526
6688,10587,0.542
7609,10587,0.601
7668,10587,0.538
8166,10587,0.474
8740,10587,0.475
8768,10587,0.51
8918,10587,0.515
9051,10587,0.511
9198,10587,0.632
9200,10587,0.479
10100,10587,0.635
10394,10587,0.519
10395,10587,0.456
5001,10589,0.467
9652,10589,0.433
10395,10589,0.488
8768,10590,0.636
5001,10592,0.141
10395,10592,0.141
2733,10593,0.207
8768,10601,1
8617,10611,0.105
6540,10615,0.158
5001,10616,0.11
10395,10616,0.106
2101,10618,1
2890,10618,0.582
7959,10618,0.889
9513,10618,0.697
3909,10625,1
6358,10625,0.163
9279,10625,0.163
2537,10631,0.619
4701,10631,0.508
4760,10631,0.557
7396,10631,0.098
7609,10631,0.564
9394,10631,0.441
9645,10631,0.489
9652,10631,0.502
8768,10633,1
2297,10636,0.367
5418,10636,0.683
3979,10642,0.69
941,10647,0.622
4480,10647,0.145
4688,10647,1
5988,10647,0.477
7807,10647,0.553
8768,10647,0.567
8932,10647,0.775
8768,10651,0.69
1562,10665,0.34
1647,10665,0.482
1671,10665,0.278
2891,10665,0.272
4681,10665,0.276
5375,10665,0.412
5679,10665,0.457
6603,10665,0.259
7993,10665,0.257
7994,10665,0.268
5001,10671,1
8768,10671,1
10395,10671,1
4688,10676,1
9394,10676,0.636
8768,10678,1
8768,10689,0.477
4479,10690,0.571
4782,10690,0.72
5001,10690,0.729
5022,10690,0.386
8345,10690,0.497
10395,10690,0.745
10618,10690,0.562
342,10691,0.509
683,10693,0.421
2120,10693,0.142
5001,10693,0.519
5022,10693,0.263
9266,10693,0.496
10395,10693,0.516
10504,10693,0.325
8768,10700,0.609
8768,10701,0.646
232,10702,0.437
3061,10702,0.504
6294,10702,0.77
9198,10702,0.569
743,10704,0.738
5001,10704,0.468
8768,10704,0.522
10395,10704,0.485
4153,10728,0.496
6411,10730,0.606
5001,10732,0.233
10395,10732,0.225
4064,10742,0.552
5001,10742,0.432
6788,10742,0.458
10395,10742,0.453
8768,10746,0.22
8768,10764,0.148
5001,10765,0.167
10395,10765,0.161
5001,10775,0.367
10395,10775,0.367
5001,10780,0.093
10395,10780,0.093
5001,10784,0.109
10395,10784,0.109
7689,10789,0.158
1954,10811,0.283
1562,10814,1
1647,10814,0.342
1671,10814,0.525
2891,10814,0.402
4681,10814,0.476
5001,10814,0.522
5375,10814,0.347
5679,10814,0.429
6603,10814,0.574
7993,10814,0.528
7994,10814,0.499
10395,10814,0.55
8512,10822,0.596
8768,10822,0.538
8768,10832,0.214
8626,10847,0.476
1454,10849,0.373
1732,10849,0.466
2120,10849,0.277
2721,10849,0.442
2891,10849,0.299
4454,10849,0.147
4455,10849,0.147
8768,10850,0.614
5001,10853,0.158
10395,10853,0.158
5001,10862,0.564
10395,10862,0.623
1562,10866,0.815
1647,10866,0.481
1671,10866,0.815
2891,10866,0.815
4681,10866,0.842
5375,10866,0.661
5679,10866,0.661
6603,10866,0.815
7993,10866,1
7994,10866,0.815
8768,10866,0.815
5001,10870,0.245
10395,10870,0.238
6073,10882,0.078
10078,10882,0.116
10197,10882,0.098
4838,10886,1
9963,10886,1
1454,10887,0.474
1732,10887,0.556
2120,10887,0.271
2721,10887,0.551
2891,10887,0.336
4454,10887,0.147
4455,10887,0.147
59,10892,1
8768,10899,0.155
1690,10912,0.812
7779,10912,0.689
9198,10914,0.481
9200,10914,0.481
9198,10915,0.554
9200,10915,0.559
5001,10924,0.381
10395,10924,0.398
7312,10931,0.508
8768,10933,0.63
5001,10944,0.55
10395,10944,0.575
10946,10950,1
1562,10968,0.157
1647,10968,0.157
1671,10968,0.604
2891,10968,0.196
4681,10968,0.157
5375,10968,0.196
5679,10968,0.157
6603,10968,0.157
7993,10968,0.817
7994,10968,0.604
8985,10970,0.477
8436,10977,0.314
5001,10979,0.458
9652,10979,0.399
10395,10979,0.49
4455,10981,0.352
2105,10983,0.571
3255,10983,0.382
10631,10983,0.445
288,10985,0.338
1788,10990,1
8820,10990,1
350,10996,1
8768,10996,0.59
144,10997,0.578
197,10997,0.474
960,10997,0.492
1919,10997,0.425
2721,10997,0.611
3225,10997,0.508
3272,10997,0.567
3833,10997,0.512
4488,10997,0.478
6408,10997,0.565
6688,10997,0.436
7609,10997,0.47
8166,10997,0.463
8740,10997,0.538
8768,10997,0.546
8918,10997,0.385
9051,10997,0.527
9198,10997,0.52
9200,10997,0.48
10100,10997,0.437
10394,10997,0.52
10587,10997,0.443
8768,11030,0.431
8768,11036,0.708
1925,11037,0.14
2509,11037,0.179
3348,11037,0.14
4480,11037,0.079
6273,11046,0.631
10247,11046,0.637
10431,11055,0.44
5001,11056,0.36
10395,11056,0.376
8768,11063,0.635
8998,11063,0.181
5662,11065,0.631
5001,11077,0.384
10395,11077,0.403
7569,11084,0.524
7748,11084,0.158
9981,11084,0.51
1038,11089,0.567
2891,11089,0.376
2992,11089,0.62
2997,11089,0.566
3028,11089,0.539
6603,11089,0.563
7706,11089,0.339
10133,11098,0.367
1668,11109,0.163
5001,11115,0.454
10395,11115,0.47
1474,11119,0.723
8768,11133,0.209
5001,11134,0.618
10395,11134,0.643
5001,11135,0.149
10395,11135,0.143
1038,11139,0.51
5951,11139,0.654
8768,11144,0.53
9177,11149,0.367
5001,11150,0.367
10395,11150,0.367
8768,11161,0.668
8768,11162,0.574
8768,11164,0.448
8768,11168,0.191
8768,11181,1
8768,11182,0.585
8768,11184,0.487
8768,11185,0.477
5001,11206,0.261
10395,11206,0.261
8768,11207,0.2
10056,11215,0.316
5001,11217,0.47
10395,11217,0.502
5001,11233,0.12
10395,11233,0.12
5001,11270,0.152
10395,11270,0.152
1346,11282,0.514
4378,11282,0.616
5009,11282,0.594
5785,11282,0.533
8768,11283,0.544
1198,11284,0.518
1319,11284,0.626
8768,11284,0.56
8790,11284,0.336
5893,11287,0.167
5001,11305,0.214
10395,11305,0.214
5001,11309,0.253
10395,11309,0.245
3420,11311,0.8
3951,11311,0.522
5001,11314,0.436
7933,11314,1
8716,11314,0.555
8768,11314,0.546
10395,11314,0.459
10260,11315,0.289
8768,11320,0.766
4765,11321,0.522
8768,11324,0.766
7803,11329,0.295
5001,11346,0.417
10395,11346,0.438
5001,11350,0.348
10395,11350,0.348
3289,11364,1
3579,11364,0.713
3832,11364,0.331
9741,11364,0.51
10524,11364,1
5001,11365,0.382
10395,11365,0.407
1633,11369,0.485
2862,11369,0.25
3420,11369,0.502
5174,11369,0.677
9178,11369,1
9461,11369,0.706
9712,11369,0.594
10693,11369,0.313
5001,11377,0.398
10395,11377,0.41
7785,11379,0.505
8768,11379,0.485
2593,11380,0.146
8731,11384,0.433
8768,11387,0.368
5001,11388,0.426
10395,11388,0.455
11386,11388,0.93
4715,11412,0.805
8136,11412,0.78
11185,11412,0.477
8768,11421,0.565
5001,11448,0.143
10395,11448,0.143
960,11456,0.158
410,11460,0.69
878,11461,0.603
8949,11466,0.258
9415,11472,0.179
4699,11478,0.716
8768,11478,0.582
8768,11479,1
8768,11480,0.437
5001,11482,0.489
10395,11482,0.502
5013,11486,0.361
8768,11487,0.615
8768,11500,0.181
1454,11519,0.247
1732,11519,0.382
2120,11519,0.199
2721,11519,0.447
2891,11519,0.334
4454,11519,0.147
4455,11519,0.147
3766,11521,0.47
3891,11521,0.471
8321,11522,0.235
8768,11540,0.614
7315,11554,0.298
3722,11561,0.774
5001,11561,0.532
5513,11561,0.918
10395,11561,0.565
8768,11562,0.809
10058,11562,0.632
11122,11562,0.451
11204,11562,0.7
2710,11566,1
1454,11568,0.378
1732,11568,0.49
2120,11568,0.243
2721,11568,0.499
2891,11568,0.34
4454,11568,0.147
4455,11568,0.147
5001,11568,0.404
10395,11568,0.427
8768,11572,0.522
5001,11575,0.511
10395,11575,0.543
10747,11576,1
9862,11581,1
5148,11586,0.092
9698,11591,0.568
5001,11610,0.454
8768,11610,0.607
10395,11610,0.486
195,11617,0.474
197,11617,0.498
961,11617,0.653
1038,11617,0.652
1267,11617,0.464
2813,11617,0.591
2997,11617,0.571
3061,11617,0.509
3255,11617,0.508
3271,11617,0.521
3372,11617,0.79
3513,11617,0.769
3896,11617,0.533
4629,11617,0.606
4697,11617,0.577
4856,11617,0.476
5001,11617,0.564
5662,11617,0.766
5951,11617,0.523
6005,11617,0.553
6012,11617,0.64
6400,11617,0.591
7433,11617,0.547
7609,11617,0.586
7641,11617,0.775
7993,11617,0.548
8345,11617,0.533
8555,11617,0.103
8768,11617,0.556
8928,11617,0.607
9054,11617,0.052
9198,11617,0.76
9503,11617,0.733
9712,11617,0.545
9714,11617,0.547
10395,11617,0.549
10833,11617,0.136
11139,11617,0.473
11314,11617,0.514
11396,11617,0.565
11472,11617,0.457
5001,11625,0.454
10395,11625,0.482
5001,11637,0.259
10395,11637,0.273
5001,11644,0.56
10395,11644,0.519
3770,11647,0.606
700,11654,0.809
1575,11654,0.347
3735,11654,0.826
3779,11654,0.607
5405,11654,0.583
6007,11654,1
7831,11654,0.826
8881,11654,0.563
10524,11654,1
1762,11663,0.559
3289,11663,1
3952,11663,0.722
10676,11663,0.634
11656,11663,1
1454,11676,0.121
1732,11676,0.363
2120,11676,0.417
2721,11676,0.577
2891,11676,0.365
4454,11676,0.147
4455,11676,0.147
9412,11679,0.035
8768,11682,0.2
3285,11694,0.659
10733,11696,1
6276,11697,1
8768,11697,0.214
5001,11712,0.444
10395,11712,0.467
7031,11714,0.459
10503,11714,0.556
3951,11720,0.438
4700,11720,0.691
4782,11720,0.693
5001,11720,0.603
5662,11720,0.644
8768,11720,0.591
9266,11720,0.642
10395,11720,0.604
11369,11720,0.539
1038,11733,0.542
7078,11733,0.585
3424,11738,0.477
17,11741,0.728
659,11741,1
6950,11741,0.761
3266,11756,0.632
8808,11756,0.426
10587,11756,0.598
8716,11766,0.568
8768,11770,0.563
5001,11782,0.455
10395,11782,0.488
9692,11795,0.477
1683,11801,1
4511,11801,0.181
6304,11803,0.564
4135,11804,1
4465,11804,0.659
2915,11813,0.539
3952,11813,0.647
6629,11813,0.199
10912,11813,0.684
11521,11813,0.518
2508,11823,0.245
5001,11823,0.25
7785,11823,0.256
10259,11823,0.295
10395,11823,0.241
8768,11835,0.522
8768,11843,0.793
8768,11855,0.554
5001,11862,0.444
10395,11862,0.458
5001,11864,0.103
10395,11864,0.099
941,11878,0.799
4699,11878,0.463
6984,11878,0.367
7253,11878,0.637
7422,11878,0.227
8203,11878,0.214
8940,11878,0.648
9967,11878,0.712
8768,11880,0.645
1562,11882,1
1647,11882,0.371
1671,11882,0.593
2891,11882,0.513
4681,11882,0.511
5375,11882,0.397
5679,11882,0.455
6603,11882,0.631
7993,11882,0.564
7994,11882,0.561
5001,11887,1
5022,11887,1
10395,11887,1
10578,11892,0.525
8768,11893,1
9178,11893,1
8914,11894,0.744
173,11896,0.685
3420,11896,0.634
9178,11896,1
11720,11896,0.685
821,11897,0.476
2862,11897,0.258
3890,11897,0.556
4700,11897,0.417
5001,11897,0.626
5939,11897,0.489
8320,11897,0.448
10395,11897,0.645
3275,11899,0.34
909,11902,0.676
6958,11904,0.69
8754,11904,0.157
9186,11904,0.15
9581,11904,0.406
11287,11904,0.27
9581,11905,0.594
11904,11905,0.938
5001,11915,0.471
10395,11915,0.503
5001,11916,0.582
10395,11916,0.61
4931,11919,0.579
8768,11919,0.635
5001,11920,0.597
5964,11920,1
10395,11920,0.571
5783,11921,0.65
7312,11921,0.51
8327,11923,0.242
591,11927,0.123
2117,11927,0.374
5233,11927,0.27
2577,11929,0.253
10468,11929,0.27
5031,11937,0.491
8046,11963,0.146
8768,11972,0.492
9354,11975,0.333
798,11976,1
2915,11976,0.471
3674,11976,0.528
4856,11976,0.37
5418,11976,0.49
5747,11976,0.39
6276,11976,1
7609,11976,0.505
8511,11976,0.484
10636,11976,0.471
11617,11976,0.681
637,11979,0.75
700,11979,1
1352,11979,0.298
8614,11979,0.367
10524,11979,0.367
8768,11985,0.318
8768,11986,0.516
144,11990,0.132
478,11990,0.125
963,11990,0.211
2070,11990,0.15
2332,11990,0.497
2628,11990,0.118
2939,11990,0.132
4089,11990,0.111
4140,11990,0.148
4465,11990,0.314
6300,11990,0.15
7276,11990,0.106
8321,11990,0.121
9611,11990,0.126
10050,11990,0.135
10585,11990,0.097
11089,11990,0.166
5654,11995,0.482
10569,11995,1
11654,11997,0.138
11816,11997,0.128
7217,11999,0.226
1418,12019,0.183
10631,12019,0.163
8511,12031,0.367
11976,12031,0.75
5001,12033,0.512
6402,12033,0.645
10395,12033,0.544
8768,12034,0.267
610,12038,0.454
1454,12038,0.272
1732,12038,0.411
2120,12038,0.216
2721,12038,0.523
2891,12038,0.315
4454,12038,0.147
4455,12038,0.147
5001,12038,0.402
10395,12038,0.43
350,12043,1
8768,12043,0.639
5001,12054,1
10395,12054,1
5001,12057,0.464
10395,12057,0.497
8768,12082,0.53
3305,12083,0.345
8768,12083,0.445
5001,12084,0.245
8768,12084,0.216
10395,12084,0.236
5001,12095,1
10395,12095,1
2564,12109,0.574
4532,12109,0.4
2101,12114,1
3951,12114,0.552
4094,12114,0.831
5022,12114,0.338
7959,12114,0.831
5001,12119,0.097
10395,12119,0.094
8768,12144,1
5001,12151,1
10395,12151,1
7292,12153,0.269
4411,12157,0.17
5001,12160,0.543
10395,12160,0.571
920,12166,0.445
5666,12166,1
5783,12166,0.663
5784,12166,0.666
6408,12166,0.631
6516,12166,1
8910,12166,0.667
10057,12166,0.463
10494,12166,0.662
11741,12166,0.781
5001,12194,0.442
10395,12194,0.444
5001,12195,0.518
10395,12195,0.529
8768,12196,0.239
163,12199,0.133
463,12199,0.133
478,12199,0.133
479,12199,0.133
555,12199,0.133
610,12199,0.087
727,12199,0.133
814,12199,0.133
859,12199,0.563
1868,12199,0.172
1920,12199,0.133
1926,12199,0.133
1963,12199,0.133
2138,12199,0.133
2170,12199,0.133
2813,12199,0.133
2893,12199,0.404
2933,12199,0.133
3371,12199,0.133
3659,12199,0.133
3693,12199,0.133
3830,12199,0.133
3879,12199,0.072
4277,12199,0.133
4440,12199,0.133
5075,12199,0.133
5117,12199,0.133
5119,12199,0.133
5233,12199,0.133
5316,12199,0.133
5449,12199,0.133
5576,12199,0.133
5585,12199,0.087
5590,12199,0.133
5594,12199,0.172
5866,12199,0.133
5888,12199,0.133
5893,12199,0.133
6024,12199,0.055
6073,12199,0.376
6708,12199,0.059
6718,12199,0.069
6725,12199,0.133
6933,12199,0.106
6981,12199,0.133
7375,12199,0.133
7434,12199,0.133
7626,12199,0.133
7663,12199,0.133
7692,12199,0.133
8064,12199,0.133
8165,12199,0.133
8347,12199,0.133
8351,12199,0.133
8482,12199,0.133
8589,12199,0.059
8790,12199,0.079
8915,12199,0.133
8988,12199,0.324
9286,12199,0.37
9382,12199,0.106
10039,12199,0.133
10502,12199,0.133
10665,12199,0.172
10814,12199,0.133
10866,12199,0.106
10968,12199,0.084
11882,12199,0.133
5001,12200,0.412
10395,12200,0.44
5001,12210,0.377
10395,12210,0.397
8768,12214,0.524
163,12220,0.133
463,12220,0.157
478,12220,0.169
479,12220,0.167
555,12220,0.153
610,12220,0.123
727,12220,0.155
814,12220,0.202
859,12220,0.273
1868,12220,0.195
1920,12220,0.214
1926,12220,0.147
1963,12220,0.129
2138,12220,0.195
2170,12220,0.159
2813,12220,0.153
2893,12220,0.55
2933,12220,0.154
3371,12220,0.15
3659,12220,0.144
3693,12220,0.142
3830,12220,0.158
3879,12220,0.117
4277,12220,0.176
4440,12220,0.162
5075,12220,0.129
5117,12220,0.16
5119,12220,0.155
5233,12220,0.143
5316,12220,0.148
5449,12220,0.164
5576,12220,0.147
5585,12220,0.106
5590,12220,0.13
5594,12220,0.209
5866,12220,0.165
5888,12220,0.214
5893,12220,0.146
6024,12220,0.096
6073,12220,0.521
6708,12220,0.089
6718,12220,0.088
6725,12220,0.223
6933,12220,0.146
6981,12220,0.136
7375,12220,0.173
7434,12220,0.316
7626,12220,0.146
7663,12220,0.162
7692,12220,0.182
8064,12220,0.156
8165,12220,0.146
8347,12220,0.167
8351,12220,0.142
8482,12220,0.166
8589,12220,0.104
8790,12220,0.115
8915,12220,0.149
8988,12220,0.168
9286,12220,0.192
9382,12220,0.173
10039,12220,0.156
10502,12220,0.151
10665,12220,0.215
10814,12220,0.154
10866,12220,0.173
10968,12220,0.13
11882,12220,0.169
410,12228,0.484
1562,12228,1
1647,12228,0.34
1671,12228,0.541
2891,12228,0.402
4681,12228,0.476
5375,12228,0.323
5679,12228,0.403
6603,12228,0.599
7993,12228,0.533
7994,12228,0.509
12199,12228,0.133
12220,12228,0.16
8768,12236,0.619
5001,12238,0.443
10395,12238,0.475
5001,12242,0.532
5979,12242,0.541
10395,12242,0.565
5001,12255,0.464
10395,12255,0.497
11311,12259,0.829
8768,12276,0.695
8768,12277,0.695
5001,12287,0.278
10395,12287,0.297
8768,12315,0.815
5001,12319,1
10395,12319,1
4,12332,0.592
144,12332,0.645
2076,12332,0.665
6331,12332,0.529
8768,12332,0.62
4,12333,0.68
144,12333,0.608
197,12333,0.507
960,12333,0.575
962,12333,0.616
963,12333,0.748
1919,12333,0.62
2076,12333,0.599
2322,12333,0.494
2721,12333,0.562
3205,12333,1
3225,12333,0.655
3272,12333,0.547
3833,12333,0.524
4283,12333,0.39
4488,12333,0.67
5022,12333,0.549
5158,12333,0.614
5740,12333,0.611
5741,12333,0.79
5761,12333,0.559
6331,12333,0.487
6408,12333,0.533
6688,12333,0.568
7609,12333,0.576
7748,12333,0.182
8166,12333,0.486
8740,12333,0.508
8918,12333,0.769
9051,12333,0.526
9198,12333,0.668
9200,12333,0.513
9513,12333,0.54
10100,12333,0.721
10394,12333,0.543
10587,12333,0.648
10702,12333,0.54
10997,12333,0.529
11111,12333,0.58
11720,12333,0.79
12332,12333,0.703
960,12334,0.513
962,12334,0.46
963,12334,0.747
5158,12334,0.614
5740,12334,0.674
5741,12334,0.68
8768,12334,0.423
9198,12334,0.606
10702,12334,0.42
12333,12334,0.643
9029,12337,0.181
8768,12339,0.686
10618,12339,0.703
8768,12346,1
6048,12351,1
8716,12351,1
5001,12355,0.495
8319,12355,0.605
10196,12355,0.522
10395,12355,0.52
17,12377,0.14
1160,12377,0.14
2816,12377,0.14
1880,12398,1
5001,12399,0.572
7192,12399,0.477
10395,12399,0.604
1038,12401,1
9198,12401,1
4243,12402,0.365
9741,12402,0.599
5001,12403,0.387
10395,12403,0.394
4243,12411,0.367
6516,12413,0.367
9967,12413,0.367
12166,12413,0.367
4766,12414,0.477
4766,12416,0.827
1924,12427,1
1454,12434,0.482
1732,12434,0.442
2120,12434,0.234
2721,12434,0.138
2891,12434,0.166
4454,12434,0.077
4455,12434,0.077
5001,12434,0.128
10395,12434,0.128
5001,12454,0.341
10395,12454,0.362
8768,12464,0.536
8768,12478,0.545
4308,12480,0.579
5001,12480,0.438
10395,12480,0.481
358,12481,0.554
1454,12481,0.262
1732,12481,0.444
2120,12481,0.226
